customer_id,customer_name,age,gender,city,state,region,customer_segment,registration_date
C08348,Sunita Gupta,48.0,F,Kozhikode,Kerala,South India,Retail,2021-12-06
C08349,Vikram Menon,57.0,F,Ludhiana,Punjab,North India,Retail,2023-05-06
C08350,Sharma Public School,,Company,Gaya,Bihar,East India,Education,2023-09-25
C08351,Vikram Chopra,41.0,M,Gurugram,Haryana,North India,Retail,2021-09-24
C08352,Raj Jain,32.0,M,Chennai,Tamil Nadu,South India,Retail,2023-10-11
C08353,Aarti Nair,21.0,F,Bengaluru,Karnataka,South India,Retail,2022-04-22
C08354,Reddy Consulting Pvt Ltd,,Company,Raipur,Chhattisgarh,Central India,Corporate,2021-01-25
C08355,Aarti Singh,43.0,F,Ahmedabad,Gujarat,West India,Retail,2021-10-17
C08356,Suresh Shah,54.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2024-11-02
C08357,Joshi Systems Pvt Ltd,,Company,Chandigarh,Punjab,North India,Corporate,2023-09-17
C08358,Menon Public School,,Company,Panipat,Haryana,North India,Education,2024-06-06
C08359,Ministry of Education,,Company,New Delhi,Delhi,North India,Government,2023-02-10
C08360,Riya Chopra,22.0,F,Panaji,Goa,West India,Retail,2024-01-09
C08361,Raj Iyer,54.0,F,Jodhpur,Rajasthan,West India,Retail,2021-09-06
C08362,Karan Verma,51.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2024-04-15
C08363,Kavita Shah,51.0,M,Chennai,Tamil Nadu,South India,Retail,2023-09-02
C08364,Verma College of Engg,,Company,Ahmedabad,Gujarat,West India,Education,2021-05-16
C08365,Deepak Reddy,30.0,M,Howrah,West Bengal,East India,Retail,2024-01-20
C08366,Chopra Academy,,Company,Bengaluru,Karnataka,South India,Education,2021-12-24
C08367,Karan Nair,25.0,F,Indore,Madhya Pradesh,Central India,Retail,2023-10-23
C08368,Arjun Rao,40.0,F,Amritsar,Punjab,North India,Retail,2023-08-12
C08369,Joshi Academy,,Company,Chennai,Tamil Nadu,South India,Education,2024-06-22
C08370,Rahul Bose,25.0,F,Kozhikode,Kerala,South India,Retail,2022-10-11
C08371,Dept of Health,,Company,Gurugram,Haryana,North India,Government,2023-08-10
C08372,Pooja Patel,42.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2021-05-28
C08373,Rahul Menon,44.0,F,Patna,Bihar,East India,Retail,2022-02-15
C08374,Suresh Patel,52.0,F,Margao,Goa,West India,Retail,2022-08-31
C08375,Deepak Das,24.0,M,Bhilai,Chhattisgarh,Central India,Retail,2023-07-14
C08376,Priya Bose,38.0,M,Coimbatore,Tamil Nadu,South India,Retail,2022-03-28
C08377,Kavita Bose,36.0,M,Chennai,Tamil Nadu,South India,Retail,2023-12-05
C08378,Rao Tech Pvt Ltd,,Company,Amritsar,Punjab,North India,Corporate,2024-10-12
C08379,Anjali Chopra,46.0,M,New Delhi,Delhi,North India,Retail,2024-10-24
C08380,Shah Tech Pvt Ltd,,Company,Jaipur,Rajasthan,West India,Corporate,2024-06-06
C08381,Rahul Reddy,56.0,M,Chennai,Tamil Nadu,South India,Retail,2024-07-24
C08382,Karan Gupta,48.0,M,Howrah,West Bengal,East India,Retail,2024-02-08
C08383,Reddy Tech Pvt Ltd,,Company,Chandigarh,Punjab,North India,Corporate,2021-01-05
C08384,Vikram Das,22.0,F,Cuttack,Odisha,East India,Retail,2022-06-17
C08385,Aarti Kumar,40.0,F,Hyderabad,Telangana,South India,Retail,2024-06-03
C08386,Bose Tech Pvt Ltd,,Company,Chandigarh,Punjab,North India,Corporate,2021-08-29
C08387,Shah Enterprises Pvt Ltd,,Company,Chandigarh,Punjab,North India,Corporate,2024-10-12
C08388,Kavita Reddy,19.0,M,Mumbai,Maharashtra,West India,Retail,2021-07-13
C08389,Verma University,,Company,Gwalior,Madhya Pradesh,Central India,Education,2021-04-24
C08390,Verma Consulting Pvt Ltd,,Company,Noida,Uttar Pradesh,North India,Corporate,2021-07-27
C08391,Arjun Gupta,32.0,F,Hyderabad,Telangana,South India,Retail,2023-02-04
C08392,Riya Joshi,23.0,F,Ahmedabad,Gujarat,West India,Retail,2024-10-25
C08393,Kavita Bose,28.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2023-05-01
C08394,Sunita Reddy,22.0,F,Panaji,Goa,West India,Retail,2021-09-05
C08395,Patel Tech Pvt Ltd,,Company,Ludhiana,Punjab,North India,Corporate,2022-01-19
C08396,Ravi Jain,20.0,F,Panipat,Haryana,North India,Retail,2022-08-03
C08397,Dept of Health,,Company,New Delhi,Delhi,North India,Government,2022-06-06
C08398,Anjali Bose,42.0,M,Jodhpur,Rajasthan,West India,Retail,2024-05-06
C08399,Raj Rao,31.0,F,Pune,Maharashtra,West India,Retail,2024-05-30
C08400,Nair Enterprises Pvt Ltd,,Company,Ludhiana,Punjab,North India,Corporate,2022-05-15
C08401,Priya Chopra,37.0,M,Gurugram,Haryana,North India,Retail,2022-12-27
C08402,Kavita Shah,23.0,M,Gurugram,Haryana,North India,Retail,2021-09-05
C08403,State Police,,Company,Bhubaneswar,Odisha,East India,Government,2024-03-26
C08404,Priya Iyer,18.0,M,Noida,Uttar Pradesh,North India,Retail,2023-04-08
C08405,Vikram Nair,29.0,M,New Delhi,Delhi,North India,Retail,2024-09-14
C08406,Vikram Nair,25.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-12-19
C08407,Karan Kumar,19.0,M,Guwahati,Assam,East India,Retail,2022-08-06
C08408,Kavita Menon,37.0,M,Chandigarh,Punjab,North India,Retail,2023-01-21
C08409,Deepak Kumar,49.0,M,Gurugram,Haryana,North India,Retail,2023-10-03
C08410,Vikram Gupta,42.0,F,Thiruvananthapuram,Kerala,South India,Retail,2022-04-28
C08411,Aarti Bose,52.0,M,Panaji,Goa,West India,Retail,2022-10-29
C08412,Vikram Bose,34.0,M,Ahmedabad,Gujarat,West India,Retail,2021-04-17
C08413,Priya Menon,25.0,F,Ahmedabad,Gujarat,West India,Retail,2021-10-25
C08414,Karan Verma,51.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2022-05-04
C08415,Pooja Singh,39.0,F,Chennai,Tamil Nadu,South India,Retail,2023-09-01
C08416,Raj Shah,51.0,M,Margao,Goa,West India,Retail,2024-01-10
C08417,Rahul Iyer,36.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-06-19
C08418,Deepak Jain,57.0,F,Hyderabad,Telangana,South India,Retail,2024-12-19
C08419,Vikram Chopra,39.0,F,Panaji,Goa,West India,Retail,2021-11-08
C08420,Amit Jain,47.0,M,Raipur,Chhattisgarh,Central India,Retail,2021-03-13
C08421,Sunita Das,64.0,M,Kozhikode,Kerala,South India,Retail,2024-02-09
C08422,Aarti Chopra,29.0,M,Cuttack,Odisha,East India,Retail,2021-07-29
C08423,Arjun Patel,54.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-08-28
C08424,Gupta Industries Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2021-08-09
C08425,Amit Bose,42.0,F,Noida,Uttar Pradesh,North India,Retail,2022-01-01
C08426,Rahul Bose,34.0,F,Ahmedabad,Gujarat,West India,Retail,2023-07-20
C08427,Vikram Shah,27.0,M,Bengaluru,Karnataka,South India,Retail,2024-04-25
C08428,Deepak Bose,58.0,F,Jaipur,Rajasthan,West India,Retail,2022-11-25
C08429,Singh Consulting Pvt Ltd,,Company,Visakhapatnam,Andhra Pradesh,South India,Corporate,2021-01-16
C08430,Arjun Sharma,33.0,M,Jodhpur,Rajasthan,West India,Retail,2024-09-22
C08431,Deepak Verma,56.0,M,Ahmedabad,Gujarat,West India,Retail,2023-12-24
C08432,Reddy Systems Pvt Ltd,,Company,Visakhapatnam,Andhra Pradesh,South India,Corporate,2023-01-11
C08433,Aarti Gupta,30.0,F,Ahmedabad,Gujarat,West India,Retail,2022-05-29
C08434,Suresh Reddy,48.0,M,New Delhi,Delhi,North India,Retail,2021-03-17
C08435,Karan Jain,51.0,M,Kolkata,West Bengal,East India,Retail,2024-01-19
C08436,Aarti Yadav,49.0,M,Panipat,Haryana,North India,Retail,2021-10-01
C08437,Arjun Patel,41.0,F,Faridabad,Haryana,North India,Retail,2021-01-14
C08438,Neha Jain,32.0,M,Panaji,Goa,West India,Retail,2022-11-01
C08439,Rahul Shah,33.0,F,Hyderabad,Telangana,South India,Retail,2022-07-14
C08440,Iyer International School,,Company,Vadodara,Gujarat,West India,Education,2024-02-07
C08441,Pooja Jain,49.0,M,Lucknow,Uttar Pradesh,North India,Retail,2024-10-01
C08442,Raj Patel,55.0,F,Amritsar,Punjab,North India,Retail,2024-03-10
C08443,Kavita Jain,57.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-05-17
C08444,Amit Singh,29.0,F,Chennai,Tamil Nadu,South India,Retail,2022-02-12
C08445,Anjali Gupta,51.0,F,Bengaluru,Karnataka,South India,Retail,2021-05-03
C08446,Vikram Yadav,52.0,M,Udaipur,Rajasthan,West India,Retail,2024-05-21
C08447,Menon Enterprises Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2024-07-25
C08448,Neha Rao,34.0,F,Hyderabad,Telangana,South India,Retail,2021-03-25
C08449,Das Global Pvt Ltd,,Company,Noida,Uttar Pradesh,North India,Corporate,2021-01-23
C08450,Deepak Menon,47.0,M,Dibrugarh,Assam,East India,Retail,2022-11-11
C08451,Sunita Verma,49.0,M,New Delhi,Delhi,North India,Retail,2022-04-13
C08452,Yadav Tech Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2023-12-02
C08453,Kumar International School,,Company,Ludhiana,Punjab,North India,Education,2021-06-01
C08454,Iyer Enterprises Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2021-05-20
C08455,Ravi Chopra,37.0,M,Noida,Uttar Pradesh,North India,Retail,2024-11-16
C08456,Karan Nair,65.0,F,Bengaluru,Karnataka,South India,Retail,2022-12-19
C08457,Rahul Shah,40.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2022-09-26
C08458,Aarti Patel,58.0,M,Chennai,Tamil Nadu,South India,Retail,2021-03-27
C08459,Suresh Shah,32.0,F,Thiruvananthapuram,Kerala,South India,Retail,2022-12-27
C08460,Deepak Yadav,60.0,M,New Delhi,Delhi,North India,Retail,2023-03-07
C08461,Nair Systems Pvt Ltd,,Company,Surat,Gujarat,West India,Corporate,2024-06-13
C08462,Sneha Chopra,53.0,M,Kochi,Kerala,South India,Retail,2024-08-31
C08463,Sunita Reddy,48.0,M,Amritsar,Punjab,North India,Retail,2021-10-13
C08464,Kumar Enterprises Pvt Ltd,,Company,Guwahati,Assam,East India,Corporate,2023-08-17
C08465,Neha Sharma,24.0,F,Amritsar,Punjab,North India,Retail,2023-11-05
C08466,Aarti Reddy,38.0,F,Gurugram,Haryana,North India,Retail,2024-08-10
C08467,Suresh Patel,30.0,F,New Delhi,Delhi,North India,Retail,2023-08-28
C08468,Aarti Yadav,47.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2024-05-23
C08469,Rahul Menon,63.0,M,Bhubaneswar,Odisha,East India,Retail,2021-08-14
C08470,Rahul Sharma,33.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2022-01-03
C08471,Anjali Gupta,30.0,M,Jodhpur,Rajasthan,West India,Retail,2021-04-14
C08472,Menon Consulting Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2022-07-25
C08473,Karan Nair,38.0,M,Gurugram,Haryana,North India,Retail,2021-06-04
C08474,Rahul Joshi,33.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2021-04-20
C08475,Suresh Yadav,22.0,M,Panaji,Goa,West India,Retail,2021-11-24
C08476,Rahul Chopra,26.0,M,Hyderabad,Telangana,South India,Retail,2021-10-03
C08477,Riya Joshi,40.0,F,Kochi,Kerala,South India,Retail,2021-08-22
C08478,Karan Das,54.0,F,Amritsar,Punjab,North India,Retail,2024-06-15
C08479,Suresh Joshi,49.0,F,Gurugram,Haryana,North India,Retail,2021-10-16
C08480,Arjun Menon,47.0,F,Gurugram,Haryana,North India,Retail,2022-12-15
C08481,Joshi Tech Pvt Ltd,,Company,New Delhi,Delhi,North India,Corporate,2024-07-19
C08482,Rahul Kumar,18.0,F,Noida,Uttar Pradesh,North India,Retail,2024-02-22
C08483,Deepak Singh,51.0,M,New Delhi,Delhi,North India,Retail,2024-12-08
C08484,Amit Iyer,39.0,F,Madurai,Tamil Nadu,South India,Retail,2022-08-15
C08485,Karan Sharma,49.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2021-05-19
C08486,Sunita Sharma,37.0,M,New Delhi,Delhi,North India,Retail,2024-04-15
C08487,Aarti Yadav,53.0,F,Hyderabad,Telangana,South India,Retail,2022-04-21
C08488,Riya Bose,32.0,F,Faridabad,Haryana,North India,Retail,2022-02-12
C08489,Joshi Tech Pvt Ltd,,Company,Gurugram,Haryana,North India,Corporate,2022-05-15
C08490,Kavita Jain,63.0,M,Madurai,Tamil Nadu,South India,Retail,2024-08-13
C08491,Rao Solutions Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2023-12-20
C08492,Arjun Das,54.0,M,Patna,Bihar,East India,Retail,2023-08-24
C08493,Sneha Kumar,18.0,M,Kochi,Kerala,South India,Retail,2021-10-08
C08494,Vikram Joshi,18.0,M,Varanasi,Uttar Pradesh,North India,Retail,2021-11-16
C08495,Sunita Sharma,61.0,M,Bengaluru,Karnataka,South India,Retail,2024-10-14
C08496,Anjali Kumar,25.0,M,Visakhapatnam,Andhra Pradesh,South India,Retail,2023-12-10
C08497,Chopra Enterprises Pvt Ltd,,Company,Margao,Goa,West India,Corporate,2024-09-10
C08498,Riya Chopra,33.0,F,Hyderabad,Telangana,South India,Retail,2022-01-28
C08499,Riya Verma,46.0,F,Chennai,Tamil Nadu,South India,Retail,2024-12-30
C08500,Rao Enterprises Pvt Ltd,,Company,Vijayawada,Andhra Pradesh,South India,Corporate,2022-07-01
C08501,Amit Iyer,29.0,M,Madurai,Tamil Nadu,South India,Retail,2024-02-10
C08502,Anjali Jain,54.0,M,Kolkata,West Bengal,East India,Retail,2023-08-30
C08503,Rahul Sharma,58.0,M,Kanpur,Uttar Pradesh,North India,Retail,2023-10-13
C08504,Sneha Iyer,30.0,M,New Delhi,Delhi,North India,Retail,2023-03-03
C08505,Riya Singh,56.0,M,Kolkata,West Bengal,East India,Retail,2023-10-03
C08506,Sunita Das,22.0,M,Hyderabad,Telangana,South India,Retail,2024-11-27
C08507,Raj Joshi,46.0,M,Margao,Goa,West India,Retail,2023-05-18
C08508,Priya Iyer,19.0,M,Ludhiana,Punjab,North India,Retail,2021-03-21
C08509,Raj Chopra,49.0,F,Visakhapatnam,Andhra Pradesh,South India,Retail,2022-08-10
C08510,Kumar Enterprises Pvt Ltd,,Company,Kolkata,West Bengal,East India,Corporate,2023-10-15
C08511,Chopra Global Pvt Ltd,,Company,Kozhikode,Kerala,South India,Corporate,2021-02-15
C08512,Vikram Reddy,48.0,M,Gurugram,Haryana,North India,Retail,2023-03-24
C08513,Deepak Verma,62.0,M,Bengaluru,Karnataka,South India,Retail,2024-12-10
C08514,Ravi Verma,52.0,F,Kochi,Kerala,South India,Retail,2023-10-23
C08515,Shah University,,Company,Panaji,Goa,West India,Education,2022-03-31
C08516,Karan Yadav,29.0,M,Thiruvananthapuram,Kerala,South India,Retail,2022-06-05
C08517,Sneha Bose,27.0,F,Hyderabad,Telangana,South India,Retail,2024-04-12
C08518,Neha Sharma,31.0,M,Patna,Bihar,East India,Retail,2022-05-30
C08519,Nair Tech Pvt Ltd,,Company,Bhilai,Chhattisgarh,Central India,Corporate,2023-12-22
C08520,Ravi Bose,28.0,F,Noida,Uttar Pradesh,North India,Retail,2023-10-20
C08521,Deepak Kumar,30.0,F,Vijayawada,Andhra Pradesh,South India,Retail,2022-11-25
C08522,Sneha Bose,40.0,F,New Delhi,Delhi,North India,Retail,2021-03-18
C08523,Amit Gupta,44.0,F,Ludhiana,Punjab,North India,Retail,2021-11-12
C08524,Deepak Shah,54.0,F,Madurai,Tamil Nadu,South India,Retail,2023-03-20
C08525,Deepak Nair,36.0,F,Jaipur,Rajasthan,West India,Retail,2023-08-08
C08526,Sunita Kumar,33.0,F,Noida,Uttar Pradesh,North India,Retail,2024-01-31
C08527,Sunita Chopra,57.0,F,Bhilai,Chhattisgarh,Central India,Retail,2023-10-15
C08528,Shah Consulting Pvt Ltd,,Company,Jaipur,Rajasthan,West India,Corporate,2024-06-22
C08529,Kavita Shah,23.0,M,Ahmedabad,Gujarat,West India,Retail,2021-06-27
C08530,Aarti Kumar,27.0,F,Bhopal,Madhya Pradesh,Central India,Retail,2024-10-01
C08531,Riya Chopra,18.0,F,Chennai,Tamil Nadu,South India,Retail,2023-06-07
C08532,Jain Consulting Pvt Ltd,,Company,Amritsar,Punjab,North India,Corporate,2024-04-09
C08533,Suresh Reddy,60.0,M,Noida,Uttar Pradesh,North India,Retail,2024-10-15
C08534,Jain Industries Pvt Ltd,,Company,Gaya,Bihar,East India,Corporate,2022-04-13
C08535,Patel College of Engg,,Company,Noida,Uttar Pradesh,North India,Education,2022-10-04
C08536,Sharma Enterprises Pvt Ltd,,Company,New Delhi,Delhi,North India,Corporate,2024-04-06
C08537,Anjali Menon,29.0,M,Bengaluru,Karnataka,South India,Retail,2023-07-21
C08538,Raj Yadav,36.0,F,Gurugram,Haryana,North India,Retail,2022-01-26
C08539,Sneha Das,40.0,M,Vijayawada,Andhra Pradesh,South India,Retail,2021-07-06
C08540,Neha Iyer,48.0,F,Dibrugarh,Assam,East India,Retail,2024-12-07
C08541,Pooja Reddy,33.0,M,Raipur,Chhattisgarh,Central India,Retail,2023-07-23
C08542,Amit Chopra,19.0,M,Jodhpur,Rajasthan,West India,Retail,2021-06-26
C08543,Priya Das,54.0,F,Gurugram,Haryana,North India,Retail,2022-06-25
C08544,Chopra Consulting Pvt Ltd,,Company,Kanpur,Uttar Pradesh,North India,Corporate,2023-01-27
C08545,Singh Global Pvt Ltd,,Company,Visakhapatnam,Andhra Pradesh,South India,Corporate,2021-10-14
C08546,Rahul Joshi,41.0,M,Jaipur,Rajasthan,West India,Retail,2021-11-13
C08547,Amit Sharma,65.0,F,Jaipur,Rajasthan,West India,Retail,2023-10-19
C08548,Rahul Iyer,24.0,M,Thiruvananthapuram,Kerala,South India,Retail,2023-11-29
C08549,Aarti Bose,25.0,F,New Delhi,Delhi,North India,Retail,2022-02-06
C08550,Vikram Menon,41.0,M,Ludhiana,Punjab,North India,Retail,2022-12-04
C08551,Joshi Academy,,Company,Gurugram,Haryana,North India,Education,2021-03-18
C08552,Anjali Kumar,42.0,M,Jaipur,Rajasthan,West India,Retail,2024-01-21
C08553,Sharma Industries Pvt Ltd,,Company,Bengaluru,Karnataka,South India,Corporate,2024-06-24
C08554,Karan Jain,64.0,M,Hyderabad,Telangana,South India,Retail,2024-01-16
C08555,Ravi Nair,56.0,M,Jaipur,Rajasthan,West India,Retail,2022-01-24
C08556,Neha Iyer,47.0,F,Thiruvananthapuram,Kerala,South India,Retail,2022-04-26
C08557,Raj Chopra,57.0,F,Dibrugarh,Assam,East India,Retail,2023-04-25
C08558,Aarti Joshi,47.0,F,Bengaluru,Karnataka,South India,Retail,2023-02-24
C08559,Bose Enterprises Pvt Ltd,,Company,Udaipur,Rajasthan,West India,Corporate,2024-05-09
C08560,Riya Iyer,31.0,F,Kanpur,Uttar Pradesh,North India,Retail,2023-12-13
C08561,Sharma Public School,,Company,Madurai,Tamil Nadu,South India,Education,2023-12-04
C08562,Neha Sharma,26.0,F,Kolkata,West Bengal,East India,Retail,2022-09-16
C08563,Ravi Chopra,33.0,F,Mumbai,Maharashtra,West India,Retail,2024-03-30
C08564,Deepak Rao,26.0,F,Kochi,Kerala,South India,Retail,2021-12-21
C08565,Bose University,,Company,Ahmedabad,Gujarat,West India,Education,2021-02-03
C08566,Sneha Nair,23.0,F,New Delhi,Delhi,North India,Retail,2024-09-01
C08567,Bose Public School,,Company,New Delhi,Delhi,North India,Education,2022-10-30
C08568,Sunita Chopra,33.0,M,Surat,Gujarat,West India,Retail,2022-02-02
C08569,Riya Reddy,64.0,M,Gurugram,Haryana,North India,Retail,2021-06-17
C08570,Sneha Verma,64.0,M,Ludhiana,Punjab,North India,Retail,2023-08-09
C08571,Pooja Iyer,60.0,M,New Delhi,Delhi,North India,Retail,2024-06-20
C08572,Ravi Iyer,35.0,M,Ahmedabad,Gujarat,West India,Retail,2024-05-26
C08573,Sunita Gupta,33.0,M,Bengaluru,Karnataka,South India,Retail,2023-02-25
C08574,Pooja Sharma,65.0,F,Kozhikode,Kerala,South India,Retail,2023-02-10
C08575,Reddy Systems Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2023-05-17
C08576,Sneha Rao,51.0,M,Mumbai,Maharashtra,West India,Retail,2021-01-20
C08577,Anjali Patel,61.0,M,Noida,Uttar Pradesh,North India,Retail,2021-05-27
C08578,Karan Reddy,28.0,M,Amritsar,Punjab,North India,Retail,2024-04-20
C08579,Deepak Shah,58.0,F,Chennai,Tamil Nadu,South India,Retail,2024-09-29
C08580,Jain Global Pvt Ltd,,Company,Jaipur,Rajasthan,West India,Corporate,2023-12-22
C08581,Priya Rao,42.0,F,New Delhi,Delhi,North India,Retail,2024-12-28
C08582,Rahul Rao,63.0,M,Bhubaneswar,Odisha,East India,Retail,2024-04-01
C08583,Priya Jain,32.0,M,Bengaluru,Karnataka,South India,Retail,2024-12-09
C08584,Sunita Shah,30.0,M,Gurugram,Haryana,North India,Retail,2024-09-22
C08585,Anjali Iyer,51.0,M,Mumbai,Maharashtra,West India,Retail,2023-11-01
C08586,Amit Singh,21.0,M,Jodhpur,Rajasthan,West India,Retail,2024-10-15
C08587,Aarti Singh,30.0,F,Kolkata,West Bengal,East India,Retail,2023-04-17
C08588,Riya Yadav,22.0,M,Panaji,Goa,West India,Retail,2021-08-18
C08589,Aarti Iyer,37.0,M,Raipur,Chhattisgarh,Central India,Retail,2023-06-09
C08590,Reddy Global Pvt Ltd,,Company,Hyderabad,Telangana,South India,Corporate,2022-11-25
C08591,Vikram Kumar,46.0,M,Bengaluru,Karnataka,South India,Retail,2022-09-06
C08592,Riya Shah,56.0,M,Indore,Madhya Pradesh,Central India,Retail,2022-02-13
C08593,Suresh Joshi,19.0,F,Ahmedabad,Gujarat,West India,Retail,2023-04-22
C08594,Ravi Nair,28.0,F,Chennai,Tamil Nadu,South India,Retail,2023-07-12
C08595,Suresh Kumar,59.0,M,New Delhi,Delhi,North India,Retail,2022-02-03
C08596,Neha Sharma,58.0,M,Gurugram,Haryana,North India,Retail,2022-11-12
C08597,State Police,,Company,Gurugram,Haryana,North India,Government,2024-07-02
C08598,Sunita Menon,27.0,F,Panipat,Haryana,North India,Retail,2021-07-28
C08599,Priya Shah,33.0,F,New Delhi,Delhi,North India,Retail,2022-06-23
C08600,Verma Solutions Pvt Ltd,,Company,Ahmedabad,Gujarat,West India,Corporate,2022-06-17
C08601,Ravi Chopra,52.0,M,Bhopal,Madhya Pradesh,Central India,Retail,2024-07-02
C08602,Kavita Nair,52.0,F,Chennai,Tamil Nadu,South India,Retail,2023-05-18
C08603,Aarti Iyer,31.0,M,Panaji,Goa,West India,Retail,2024-08-09
C08604,Riya Gupta,57.0,F,Dibrugarh,Assam,East India,Retail,2021-08-04
C08605,Rahul Joshi,53.0,M,Gurugram,Haryana,North India,Retail,2023-10-26
C08606,Vikram Shah,60.0,M,Gurugram,Haryana,North India,Retail,2024-09-19
C08607,Sneha Bose,54.0,M,Chandigarh,Punjab,North India,Retail,2022-08-17
C08608,Arjun Nair,29.0,F,Thiruvananthapuram,Kerala,South India,Retail,2022-04-30
C08609,Amit Bose,50.0,F,Varanasi,Uttar Pradesh,North India,Retail,2024-08-24
C08610,Aarti Iyer,25.0,F,New Delhi,Delhi,North India,Retail,2023-12-17
C08611,Suresh Joshi,29.0,F,Mumbai,Maharashtra,West India,Retail,2023-05-16
C08612,Anjali Yadav,33.0,M,Ahmedabad,Gujarat,West India,Retail,2023-12-22
C08613,Yadav Academy,,Company,Visakhapatnam,Andhra Pradesh,South India,Education,2022-10-12
C08614,Rahul Yadav,61.0,M,Dibrugarh,Assam,East India,Retail,2023-06-23
C08615,Suresh Kumar,22.0,F,Chennai,Tamil Nadu,South India,Retail,2022-01-30
C08616,Raj Kumar,32.0,M,Bhubaneswar,Odisha,East India,Retail,2021-07-13
C08617,Suresh Kumar,55.0,M,Mumbai,Maharashtra,West India,Retail,2023-01-07
C08618,Raj Shah,21.0,F,Noida,Uttar Pradesh,North India,Retail,2023-02-19
C08619,Amit Singh,21.0,F,Gaya,Bihar,East India,Retail,2022-08-13
C08620,Raj Verma,40.0,M,Udaipur,Rajasthan,West India,Retail,2021-10-03
C08621,Iyer Academy,,Company,Ahmedabad,Gujarat,West India,Education,2021-11-24
C08622,Riya Verma,45.0,F,Varanasi,Uttar Pradesh,North India,Retail,2024-05-08
C08623,Anjali Iyer,38.0,F,Hyderabad,Telangana,South India,Retail,2023-10-12
