Customer Unique ID,Customer Name,Product Name,Category,Serial No,Expiry Date,Original Stock Purchase Date,Purchase Date,MRP (INR),Price Paid (INR),Discount (%),Supplier Company,Supplier Email,Payment Method,Warranty Period (months),Product Condition,Shipping Address,Customer Email,Contact Number,Order Status,Return Eligibility,Notes
CUST04482,Nidhi Chawla,Tata Salt 1kg,Grocery,TATA498239,2025-12-21,2024-12-26,2025-01-18,31,25.95,16.3,Tata Chemicals Ltd.,customercare@tatachemicals.com,Wallet,0,New,"444 Example Rd, Hyderabad, TS",nidhi.chawla@email.com,9877014914,Processing,No,Store in cool dry place
CUST04483,Rahul Sharma,Samsung Galaxy M32,Electronics,SAMS167645,,2024-11-07,2024-11-23,14622,11551.38,21.0,Samsung India,support@samsung.com,Credit Card,24,New,"561 Example Rd, Lucknow, UP",rahul.sharma@email.com,8004249066,Processing,No,Handle with care
CUST04484,Gaurav Mishra,Samsung Galaxy M32,Electronics,SAMS285638,,2024-11-21,2024-12-17,15101,12579.13,16.7,Samsung India,support@samsung.com,Credit Card,24,New,"417 Example Rd, Delhi, DL",gaurav.mishra@email.com,8995783459,Delivered,Yes,Handle with care
CUST04485,Rajeev Bansal,Himalaya Neem Face Wash 150ml,Personal Care,HIMA489657,2026-03-11,2024-09-17,2024-10-15,193,182.96,5.2,Himalaya Wellness,info@himalayawellness.com,Credit Card,0,New,"924 Example Rd, Bhopal, MP",rajeev.bansal@email.com,8201118712,Processing,No,For external use only
CUST04486,Nidhi Chawla,Amul Gold Milk 1L,Grocery,AMUL745422,2025-05-07,2025-02-06,2025-03-10,72,57.38,20.3,Amul,contact@amul.coop,Wallet,0,New,"215 Example Rd, Mumbai, MH",nidhi.chawla@email.com,8310343361,Cancelled,No,Store in cool dry place
CUST04487,Sunita Iyer,Bajaj LED Bulb 9W,Electronics,BAJA913414,2027-09-15,2024-09-30,2024-10-18,108,93.53,13.4,Bajaj Electricals Ltd.,sales@bajajelectricals.com,UPI,12,New,"404 Example Rd, Nagpur, MH",sunita.iyer@email.com,8556098983,Delivered,Yes,Handle with care
CUST04488,Arjun Gupta,Syska LED Bulb 12W,Electronics,SYSK831396,2027-09-03,2024-09-18,2024-10-20,164,124.97,23.8,Syska LED,support@syska.co.in,Net Banking,12,New,"873 Example Rd, Patna, BR",arjun.gupta@email.com,7469191935,Processing,No,Handle with care
CUST04489,Meena Kumari,Godrej Expert Hair Colour,Personal Care,GODR118452,2025-11-08,2024-11-13,2024-12-01,46,43.52,5.4,Godrej Consumer Products Ltd.,info@godrejcp.com,Debit Card,0,New,"264 Example Rd, Vadodara, GJ",meena.kumari@email.com,9220493866,Cancelled,No,For external use only
CUST04490,Ananya Singh,Prestige Pressure Cooker 5L,Home Appliances,PRES143976,,2024-06-18,2024-07-06,2173,2062.18,5.1,TTK Prestige Ltd.,support@ttkprestige.com,Net Banking,60,New,"999 Example Rd, Pune, MH",ananya.singh@email.com,8270741209,Shipped,No,N/A
CUST04491,Rohit Mehra,Syska LED Bulb 12W,Electronics,SYSK260742,2027-10-25,2024-11-09,2024-12-28,151,136.66,9.5,Syska LED,support@syska.co.in,Credit Card,12,New,"376 Example Rd, Kochi, KL",rohit.mehra@email.com,7668476621,Cancelled,No,Handle with care
CUST04492,Rajeev Bansal,Fogg Body Spray 120ml,Personal Care,FOGG131824,2027-03-26,2025-04-05,2025-04-16,229,212.28,7.3,Vini Cosmetics,support@foggspray.com,Credit Card,0,New,"438 Example Rd, Kanpur, UP",rajeev.bansal@email.com,8492345715,Cancelled,No,For external use only
CUST04493,Vikram Patel,Philips Trimmer QT4001,Electronics,PHIL339556,,2025-03-16,2025-04-05,1689,1558.95,7.7,Philips India Ltd.,contact@philips.co.in,Cash,24,New,"995 Example Rd, Guwahati, AS",vikram.patel@email.com,7133591193,Cancelled,No,Handle with care
CUST04494,Rohit Mehra,Tata Salt 1kg,Grocery,TATA998039,2025-08-13,2024-08-18,2024-09-24,20,16.36,18.2,Tata Chemicals Ltd.,customercare@tatachemicals.com,UPI,0,New,"181 Example Rd, Vadodara, GJ",rohit.mehra@email.com,9133832875,Delivered,Yes,Store in cool dry place
CUST04495,Sneha Reddy,Amul Gold Milk 1L,Grocery,AMUL346332,2025-04-17,2025-01-17,2025-02-11,72,55.94,22.3,Amul,contact@amul.coop,UPI,0,New,"922 Example Rd, Indore, MP",sneha.reddy@email.com,9361647971,Delivered,Yes,Store in cool dry place
CUST04496,Sunita Iyer,Himalaya Neem Face Wash 150ml,Personal Care,HIMA759181,2026-09-19,2025-03-28,2025-04-01,197,170.01,13.7,Himalaya Wellness,info@himalayawellness.com,Cash,0,New,"708 Example Rd, Noida, UP",sunita.iyer@email.com,9570980984,Cancelled,No,For external use only
CUST04497,Sunita Iyer,Parachute Coconut Oil 500ml,Personal Care,PARA539788,2026-08-16,2024-08-26,2024-10-07,111,98.57,11.2,Marico Ltd.,marico@support.com,Credit Card,0,New,"488 Example Rd, Bhopal, MP",sunita.iyer@email.com,9581039513,Processing,No,For external use only
CUST04498,Shweta Pandit,Philips Trimmer QT4001,Electronics,PHIL463743,,2024-08-13,2024-09-11,1627,1365.05,16.1,Philips India Ltd.,contact@philips.co.in,UPI,24,New,"531 Example Rd, Bhopal, MP",shweta.pandit@email.com,7939015858,Processing,No,Handle with care
CUST04499,Manish Jain,Amul Gold Milk 1L,Grocery,AMUL790380,2024-11-04,2024-08-06,2024-09-13,61,47.21,22.6,Amul,contact@amul.coop,UPI,0,New,"354 Example Rd, Mumbai, MH",manish.jain@email.com,9634214315,Delivered,Yes,Store in cool dry place
CUST04500,Suresh Rao,Syska LED Bulb 12W,Electronics,SYSK835396,2027-10-09,2024-10-24,2024-12-03,169,139.26,17.6,Syska LED,support@syska.co.in,Credit Card,12,New,"493 Example Rd, Mumbai, MH",suresh.rao@email.com,7382920784,Shipped,No,Handle with care
CUST04501,Priyanka Verma,Amul Gold Milk 1L,Grocery,AMUL972288,2025-05-17,2025-02-16,2025-03-09,73,54.97,24.7,Amul,contact@amul.coop,Credit Card,0,New,"109 Example Rd, Hyderabad, TS",priyanka.verma@email.com,7500416638,Shipped,No,Store in cool dry place
CUST04502,Rani Sen,Bajaj LED Bulb 9W,Electronics,BAJA371168,2027-12-16,2024-12-31,2025-01-15,120,106.32,11.4,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Wallet,12,New,"479 Example Rd, Chennai, TN",rani.sen@email.com,9352944825,Delivered,Yes,Handle with care
CUST04503,Nidhi Chawla,Prestige Pressure Cooker 5L,Home Appliances,PRES415182,,2024-12-16,2025-01-11,2178,1707.55,21.6,TTK Prestige Ltd.,support@ttkprestige.com,Credit Card,60,New,"157 Example Rd, Mumbai, MH",nidhi.chawla@email.com,8158700373,Delivered,Yes,N/A
CUST04504,Suresh Rao,Tanishq Gold Ring,Jewellery,TANI913188,,2024-09-01,2024-09-26,24539,18649.64,24.0,Titan Company Ltd.,orders@titan.co.in,Net Banking,12,New,"736 Example Rd, Kanpur, UP",suresh.rao@email.com,7464923827,Processing,No,N/A
CUST04505,Suresh Rao,Patanjali Ghee 1L,Grocery,PATA734397,2026-04-11,2025-04-16,2025-05-10,589,553.66,6.0,Patanjali Ayurved,support@patanjaliayurved.org,Cash,0,New,"942 Example Rd, Patna, BR",suresh.rao@email.com,9416666752,Shipped,No,Store in cool dry place
CUST04506,Rajeev Bansal,Colgate Toothpaste 200g,Personal Care,COLG382831,2026-12-05,2024-12-15,2025-01-30,97,88.37,8.9,Colgate-Palmolive India,care@colpal.com,UPI,0,New,"187 Example Rd, Kochi, KL",rajeev.bansal@email.com,8004629869,Shipped,No,For external use only
CUST04507,Nidhi Chawla,Prestige Pressure Cooker 5L,Home Appliances,PRES396722,,2024-08-24,2024-09-20,1972,1510.55,23.4,TTK Prestige Ltd.,support@ttkprestige.com,Debit Card,60,New,"399 Example Rd, Bangalore, KA",nidhi.chawla@email.com,8748222801,Cancelled,No,N/A
CUST04508,Manish Jain,Himalaya Neem Face Wash 150ml,Personal Care,HIMA986723,2026-01-06,2024-07-15,2024-07-23,155,129.42,16.5,Himalaya Wellness,info@himalayawellness.com,Credit Card,0,New,"379 Example Rd, Indore, MP",manish.jain@email.com,7741108406,Processing,No,For external use only
CUST04509,Arjun Gupta,Philips Trimmer QT4001,Electronics,PHIL619061,,2024-08-31,2024-09-17,1402,1052.9,24.9,Philips India Ltd.,contact@philips.co.in,UPI,24,New,"994 Example Rd, Indore, MP",arjun.gupta@email.com,8631509555,Delivered,Yes,Handle with care
CUST04510,Priyanka Verma,Godrej Expert Hair Colour,Personal Care,GODR579815,2025-11-15,2024-11-20,2024-11-29,33,29.4,10.9,Godrej Consumer Products Ltd.,info@godrejcp.com,UPI,0,New,"104 Example Rd, Ahmedabad, GJ",priyanka.verma@email.com,9233112569,Shipped,No,For external use only
CUST04511,Vikram Patel,Parachute Coconut Oil 500ml,Personal Care,PARA938007,2027-03-18,2025-03-28,2025-04-19,118,94.75,19.7,Marico Ltd.,marico@support.com,UPI,0,New,"297 Example Rd, Kanpur, UP",vikram.patel@email.com,7490986476,Delivered,Yes,For external use only
CUST04512,Amitabh Das,Himalaya Neem Face Wash 150ml,Personal Care,HIMA532928,2026-05-28,2024-12-04,2024-12-26,153,134.95,11.8,Himalaya Wellness,info@himalayawellness.com,Cash,0,New,"567 Example Rd, Noida, UP",amitabh.das@email.com,7949760217,Cancelled,No,For external use only
CUST04513,Rajeev Bansal,Colgate Toothpaste 200g,Personal Care,COLG231838,2027-01-11,2025-01-21,2025-02-22,101,83.32,17.5,Colgate-Palmolive India,care@colpal.com,Wallet,0,New,"983 Example Rd, Jaipur, RJ",rajeev.bansal@email.com,8866970356,Cancelled,No,For external use only
CUST04514,Amitabh Das,Godrej Expert Hair Colour,Personal Care,GODR159294,2026-02-24,2025-03-01,2025-04-11,32,29.15,8.9,Godrej Consumer Products Ltd.,info@godrejcp.com,Cash,0,New,"824 Example Rd, Kochi, KL",amitabh.das@email.com,9942786351,Cancelled,No,For external use only
CUST04515,Nidhi Chawla,Samsung Galaxy M32,Electronics,SAMS247318,,2025-02-13,2025-03-11,15225,12682.42,16.7,Samsung India,support@samsung.com,Debit Card,24,New,"631 Example Rd, Nagpur, MH",nidhi.chawla@email.com,9110308192,Delivered,Yes,Handle with care
CUST04516,Gaurav Mishra,Patanjali Ghee 1L,Grocery,PATA989647,2026-01-19,2025-01-24,2025-02-05,563,506.14,10.1,Patanjali Ayurved,support@patanjaliayurved.org,Net Banking,0,New,"744 Example Rd, Ahmedabad, GJ",gaurav.mishra@email.com,9514900735,Shipped,No,Store in cool dry place
CUST04517,Deepak Joshi,Parachute Coconut Oil 500ml,Personal Care,PARA304195,2026-09-22,2024-10-02,2024-10-04,103,77.25,25.0,Marico Ltd.,marico@support.com,Wallet,0,New,"620 Example Rd, Ahmedabad, GJ",deepak.joshi@email.com,9273990982,Cancelled,No,For external use only
CUST04518,Harshita Sinha,Prestige Pressure Cooker 5L,Home Appliances,PRES457533,,2025-01-01,2025-02-20,1916,1722.48,10.1,TTK Prestige Ltd.,support@ttkprestige.com,Credit Card,60,New,"44 Example Rd, Mumbai, MH",harshita.sinha@email.com,9938316736,Delivered,Yes,N/A
CUST04519,Meena Kumari,Bajaj LED Bulb 9W,Electronics,BAJA574719,2028-02-21,2025-03-08,2025-04-26,129,116.1,10.0,Bajaj Electricals Ltd.,sales@bajajelectricals.com,UPI,12,New,"756 Example Rd, Guwahati, AS",meena.kumari@email.com,7224417583,Processing,No,Handle with care
CUST04520,Deepak Joshi,Colgate Toothpaste 200g,Personal Care,COLG467045,2027-04-01,2025-04-11,2025-04-14,93,83.51,10.2,Colgate-Palmolive India,care@colpal.com,Cash,0,New,"584 Example Rd, Indore, MP",deepak.joshi@email.com,7154010159,Cancelled,No,For external use only
CUST04521,Harshita Sinha,Parachute Coconut Oil 500ml,Personal Care,PARA602316,2026-10-21,2024-10-31,2024-12-16,120,96.0,20.0,Marico Ltd.,marico@support.com,Cash,0,New,"14 Example Rd, Bhopal, MP",harshita.sinha@email.com,7933444679,Delivered,Yes,For external use only
CUST04522,Vikram Patel,Tanishq Gold Ring,Jewellery,TANI201667,,2024-12-22,2024-12-26,25096,19424.3,22.6,Titan Company Ltd.,orders@titan.co.in,Cash,12,New,"441 Example Rd, Kolkata, WB",vikram.patel@email.com,9172766068,Shipped,No,N/A
CUST04523,Meena Kumari,Amul Gold Milk 1L,Grocery,AMUL123479,2025-06-06,2025-03-08,2025-04-01,64,52.35,18.2,Amul,contact@amul.coop,Debit Card,0,New,"942 Example Rd, Ahmedabad, GJ",meena.kumari@email.com,7905932776,Cancelled,No,Store in cool dry place
CUST04524,Priyanka Verma,Godrej Expert Hair Colour,Personal Care,GODR753081,2025-12-01,2024-12-06,2025-01-15,35,31.29,10.6,Godrej Consumer Products Ltd.,info@godrejcp.com,Debit Card,0,New,"654 Example Rd, Delhi, DL",priyanka.verma@email.com,9881075972,Cancelled,No,For external use only
CUST04525,Rani Sen,Bajaj LED Bulb 9W,Electronics,BAJA968078,2028-03-24,2025-04-09,2025-04-12,101,83.32,17.5,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Debit Card,12,New,"427 Example Rd, Mumbai, MH",rani.sen@email.com,7829696875,Processing,No,Handle with care
CUST04526,Rani Sen,Himalaya Neem Face Wash 150ml,Personal Care,HIMA793857,2026-07-02,2025-01-08,2025-02-03,165,147.51,10.6,Himalaya Wellness,info@himalayawellness.com,Debit Card,0,New,"760 Example Rd, Kolkata, WB",rani.sen@email.com,8455769961,Cancelled,No,For external use only
CUST04527,Amitabh Das,Colgate Toothpaste 200g,Personal Care,COLG285547,2026-11-08,2024-11-18,2024-12-24,88,79.82,9.3,Colgate-Palmolive India,care@colpal.com,Wallet,0,New,"576 Example Rd, Patna, BR",amitabh.das@email.com,8064499454,Cancelled,No,For external use only
CUST04528,Rahul Sharma,Bajaj LED Bulb 9W,Electronics,BAJA895929,2027-12-01,2024-12-16,2025-01-29,89,66.93,24.8,Bajaj Electricals Ltd.,sales@bajajelectricals.com,Credit Card,12,New,"17 Example Rd, Hyderabad, TS",rahul.sharma@email.com,8918979335,Cancelled,No,Handle with care
CUST04529,Rahul Sharma,Colgate Toothpaste 200g,Personal Care,COLG689211,2026-11-20,2024-11-30,2025-01-07,107,84.85,20.7,Colgate-Palmolive India,care@colpal.com,Cash,0,New,"591 Example Rd, Bangalore, KA",rahul.sharma@email.com,7906479889,Cancelled,No,For external use only
CUST04530,Rahul Sharma,Godrej Expert Hair Colour,Personal Care,GODR946392,2026-04-11,2025-04-16,2025-05-07,30,26.73,10.9,Godrej Consumer Products Ltd.,info@godrejcp.com,Wallet,0,New,"207 Example Rd, Nagpur, MH",rahul.sharma@email.com,9427188136,Delivered,Yes,For external use only
CUST04531,Arjun Gupta,Parachute Coconut Oil 500ml,Personal Care,PARA279715,2027-01-06,2025-01-16,2025-02-22,83,69.8,15.9,Marico Ltd.,marico@support.com,Debit Card,0,New,"79 Example Rd, Guwahati, AS",arjun.gupta@email.com,9434057269,Processing,No,For external use only
CUST04532,Rajeev Bansal,Fogg Body Spray 120ml,Personal Care,FOGG218796,2026-10-25,2024-11-04,2024-11-29,204,153.41,24.8,Vini Cosmetics,support@foggspray.com,Wallet,0,New,"925 Example Rd, Kanpur, UP",rajeev.bansal@email.com,8466645888,Shipped,No,For external use only
CUST04533,Suresh Rao,Bajaj LED Bulb 9W,Electronics,BAJA421489,2027-06-23,2024-07-08,2024-07-09,104,98.18,5.6,Bajaj Electricals Ltd.,sales@bajajelectricals.com,UPI,12,New,"44 Example Rd, Surat, GJ",suresh.rao@email.com,8886435923,Processing,No,Handle with care
CUST04534,Amitabh Das,Colgate Toothpaste 200g,Personal Care,COLG773914,2027-04-04,2025-04-14,2025-05-10,96,73.73,23.2,Colgate-Palmolive India,care@colpal.com,Net Banking,0,New,"343 Example Rd, Ahmedabad, GJ",amitabh.das@email.com,7649614446,Shipped,No,For external use only
CUST04535,Sneha Reddy,Fogg Body Spray 120ml,Personal Care,FOGG769564,2027-05-05,2025-05-15,2025-06-03,212,170.02,19.8,Vini Cosmetics,support@foggspray.com,Credit Card,0,New,"614 Example Rd, Nagpur, MH",sneha.reddy@email.com,9470573178,Shipped,No,For external use only
CUST04536,Sneha Reddy,Godrej Expert Hair Colour,Personal Care,GODR524104,2025-12-16,2024-12-21,2025-01-22,38,28.65,24.6,Godrej Consumer Products Ltd.,info@godrejcp.com,Debit Card,0,New,"117 Example Rd, Pune, MH",sneha.reddy@email.com,9618284869,Cancelled,No,For external use only
CUST04537,Gaurav Mishra,Crompton Ceiling Fan,Home Appliances,CROM343958,,2025-04-28,2025-05-11,1993,1516.67,23.9,Crompton Greaves,support@crompton.co.in,Debit Card,24,New,"504 Example Rd, Vadodara, GJ",gaurav.mishra@email.com,7994119843,Processing,No,N/A
CUST04538,Suresh Rao,Tata Salt 1kg,Grocery,TATA571555,2026-02-10,2025-02-15,2025-02-24,35,28.63,18.2,Tata Chemicals Ltd.,customercare@tatachemicals.com,Debit Card,0,New,"421 Example Rd, Lucknow, UP",suresh.rao@email.com,8129933479,Processing,No,Store in cool dry place
CUST04539,Manish Jain,Philips Trimmer QT4001,Electronics,PHIL804977,,2024-06-28,2024-07-14,1611,1293.63,19.7,Philips India Ltd.,contact@philips.co.in,Credit Card,24,New,"468 Example Rd, Mumbai, MH",manish.jain@email.com,7935213631,Cancelled,No,Handle with care
CUST04540,Manish Jain,Sunfeast Marie Light 200g,Grocery,SUNF891076,2025-06-14,2024-06-19,2024-07-02,34,26.52,22.0,ITC Ltd.,care@itc.in,Cash,0,New,"570 Example Rd, Guwahati, AS",manish.jain@email.com,8249339611,Delivered,Yes,Store in cool dry place
CUST04541,Rani Sen,Tanishq Gold Ring,Jewellery,TANI429417,,2025-04-14,2025-04-18,25925,22165.88,14.5,Titan Company Ltd.,orders@titan.co.in,Wallet,12,New,"276 Example Rd, Chennai, TN",rani.sen@email.com,8546320476,Processing,No,N/A
CUST04542,Rohit Mehra,Fogg Body Spray 120ml,Personal Care,FOGG290971,2027-05-01,2025-05-11,2025-05-23,239,182.6,23.6,Vini Cosmetics,support@foggspray.com,Net Banking,0,New,"475 Example Rd, Indore, MP",rohit.mehra@email.com,8438572804,Shipped,No,For external use only
CUST04543,Gaurav Mishra,Tata Salt 1kg,Grocery,TATA697484,2026-02-02,2025-02-07,2025-03-16,26,20.25,22.1,Tata Chemicals Ltd.,customercare@tatachemicals.com,Wallet,0,New,"360 Example Rd, Kolkata, WB",gaurav.mishra@email.com,7710692618,Cancelled,No,Store in cool dry place
CUST04544,Sunita Iyer,Prestige Pressure Cooker 5L,Home Appliances,PRES545878,,2024-10-16,2024-11-09,2396,2110.88,11.9,TTK Prestige Ltd.,support@ttkprestige.com,Net Banking,60,New,"774 Example Rd, Chennai, TN",sunita.iyer@email.com,9466481669,Processing,No,N/A
CUST04545,Sneha Reddy,Fogg Body Spray 120ml,Personal Care,FOGG819888,2027-04-17,2025-04-27,2025-06-16,231,186.19,19.4,Vini Cosmetics,support@foggspray.com,Wallet,0,New,"110 Example Rd, Hyderabad, TS",sneha.reddy@email.com,7785895724,Processing,No,For external use only
CUST04546,Amitabh Das,Colgate Toothpaste 200g,Personal Care,COLG936179,2026-10-04,2024-10-14,2024-10-18,84,63.76,24.1,Colgate-Palmolive India,care@colpal.com,Wallet,0,New,"490 Example Rd, Patna, BR",amitabh.das@email.com,8573200577,Cancelled,No,For external use only
CUST04547,Sunita Iyer,Fogg Body Spray 120ml,Personal Care,FOGG285605,2026-06-30,2024-07-10,2024-07-11,234,191.18,18.3,Vini Cosmetics,support@foggspray.com,Credit Card,0,New,"264 Example Rd, Pune, MH",sunita.iyer@email.com,9761924821,Cancelled,No,For external use only
CUST04548,Rani Sen,Himalaya Neem Face Wash 150ml,Personal Care,HIMA943160,2026-09-05,2025-03-14,2025-04-25,159,119.89,24.6,Himalaya Wellness,info@himalayawellness.com,Debit Card,0,New,"259 Example Rd, Bhopal, MP",rani.sen@email.com,9908490196,Cancelled,No,For external use only
CUST04549,Harshita Sinha,Patanjali Ghee 1L,Grocery,PATA713621,2025-08-02,2024-08-07,2024-09-23,561,523.97,6.6,Patanjali Ayurved,support@patanjaliayurved.org,Debit Card,0,New,"500 Example Rd, Bhopal, MP",harshita.sinha@email.com,8521146264,Processing,No,Store in cool dry place
CUST04550,Rajeev Bansal,Sunfeast Marie Light 200g,Grocery,SUNF803871,2026-01-02,2025-01-07,2025-02-08,28,22.01,21.4,ITC Ltd.,care@itc.in,Credit Card,0,New,"669 Example Rd, Surat, GJ",rajeev.bansal@email.com,9003706316,Shipped,No,Store in cool dry place
CUST04551,Harshita Sinha,Dettol Handwash 200ml,Personal Care,DETT146554,2026-10-24,2024-11-03,2024-12-19,59,55.05,6.7,Reckitt Benckiser,contact@reckitt.com,UPI,0,New,"707 Example Rd, Lucknow, UP",harshita.sinha@email.com,9578698167,Delivered,Yes,For external use only
CUST04552,Harshita Sinha,Sunfeast Marie Light 200g,Grocery,SUNF466878,2025-11-28,2024-12-03,2025-01-21,35,31.46,10.1,ITC Ltd.,care@itc.in,Cash,0,New,"766 Example Rd, Indore, MP",harshita.sinha@email.com,7295405350,Shipped,No,Store in cool dry place
CUST04553,Suresh Rao,Parachute Coconut Oil 500ml,Personal Care,PARA665661,2027-03-04,2025-03-14,2025-03-20,98,84.97,13.3,Marico Ltd.,marico@support.com,Wallet,0,New,"744 Example Rd, Bangalore, KA",suresh.rao@email.com,9083876843,Delivered,Yes,For external use only
CUST04554,Sneha Reddy,Mi Smart Band 5,Electronics,MI S948323,,2024-07-03,2024-08-12,2492,1911.36,23.3,Xiaomi India,service.in@xiaomi.com,Cash,12,New,"450 Example Rd, Kochi, KL",sneha.reddy@email.com,8834303568,Processing,No,Handle with care
CUST04555,Rahul Sharma,Britannia Marie Gold 250g,Grocery,BRIT402405,2026-04-06,2025-04-11,2025-05-22,45,39.06,13.2,Britannia Industries,care@britindia.com,Wallet,0,New,"642 Example Rd, Jaipur, RJ",rahul.sharma@email.com,9612850071,Processing,No,Store in cool dry place
CUST04556,Rani Sen,Tata Salt 1kg,Grocery,TATA669094,2026-02-08,2025-02-13,2025-03-13,31,25.51,17.7,Tata Chemicals Ltd.,customercare@tatachemicals.com,Net Banking,0,New,"407 Example Rd, Ahmedabad, GJ",rani.sen@email.com,9458521709,Processing,No,Store in cool dry place
CUST04557,Kavita Nair,Godrej Expert Hair Colour,Personal Care,GODR957193,2025-11-01,2024-11-06,2024-11-17,39,34.79,10.8,Godrej Consumer Products Ltd.,info@godrejcp.com,UPI,0,New,"696 Example Rd, Nagpur, MH",kavita.nair@email.com,7412187021,Delivered,Yes,For external use only
CUST04558,Gaurav Mishra,Crompton Ceiling Fan,Home Appliances,CROM885434,,2025-04-24,2025-05-08,2199,2020.88,8.1,Crompton Greaves,support@crompton.co.in,Net Banking,24,New,"778 Example Rd, Bhopal, MP",gaurav.mishra@email.com,7121837966,Cancelled,No,N/A
CUST04559,Meena Kumari,Samsung Galaxy M32,Electronics,SAMS878679,,2024-09-21,2024-11-04,16840,15139.16,10.1,Samsung India,support@samsung.com,Debit Card,24,New,"350 Example Rd, Ahmedabad, GJ",meena.kumari@email.com,8160607960,Cancelled,No,Handle with care
CUST04560,Suresh Rao,Samsung Galaxy M32,Electronics,SAMS385947,,2024-12-06,2024-12-21,16727,13113.97,21.6,Samsung India,support@samsung.com,Net Banking,24,New,"755 Example Rd, Surat, GJ",suresh.rao@email.com,7856464484,Cancelled,No,Handle with care
